slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-7,-3,-9,-9,-8,-9,-8,-7,0
1,-1,0,-2,-3,-3,-2,-2,-1,0.005
2,3,2,3,4,5,4,5,2,0.01
3,-1,0,-1,-1,-1,0,1,-2,0.015
4,-4,-3,-3,-4,-4,-4,-4,-3,0.02
5,0,-2,-2,-2,-2,-3,-1,-2,0.025
6,1,2,2,1,2,3,2,0,0.03
7,1,-1,2,1,2,2,0,2,0.035
8,-2,-2,-5,-4,-6,-6,-4,-3,0.04
9,-3,-2,-5,-10,-3,-3,-2,-2,0.045
10,3,1,4,12,5,2,3,3,0.05
11,0,1,-2,0,-3,-1,-1,0,0.055
12,-3,-3,-13,-14,-8,-3,-5,-3,0.06
13,-1,-2,9,11,0,-2,0,-1,0.065
14,3,3,1,-3,6,2,1,3,0.07
15,-2,-2,0,-2,0,-1,-1,-2,0.075
16,-2,-3,-2,-3,-5,-3,-3,-3,0.08
17,-1,0,-5,-12,-5,-1,0,-1,0.085
18,1,0,3,11,3,3,1,2,0.09
19,-1,0,0,-2,1,-1,-1,-2,0.095
20,4,3,4,4,8,6,7,4,0.1
21,-2,0,1,-4,-1,0,-2,0,0.105
22,-6,-4,-6,-6,-6,-5,-6,-4,0.11
23,1,-1,-2,1,1,-1,-1,-1,0.115
24,2,0,3,4,3,4,3,2,0.12
25,2,0,1,2,1,1,1,1,0.125
26,-3,-3,-6,-4,-4,-5,-4,-4,0.13
27,-2,-1,-3,-5,-4,-2,-2,-1,0.135
28,1,1,1,-3,1,3,1,3,0.14
29,1,0,1,10,2,0,1,2,0.145
30,-4,-3,-3,-6,-7,-6,-3,-4,0.15
31,-1,-2,-1,1,-1,-1,-2,-1,0.155
32,3,1,2,3,4,2,0,2,0.16
33,1,-1,-1,-3,-2,-1,-1,1,0.165
34,-3,-4,-3,-5,-4,-4,-5,-3,0.17
35,-2,0,-1,2,0,-1,-2,-2,0.175
36,1,2,3,2,4,0,4,2,0.18
37,-3,-3,0,-3,-1,-1,-1,-2,0.185
38,-1,-1,-4,-5,-2,-4,-3,-3,0.19
39,-1,0,0,-3,0,0,0,0,0.195
40,1,0,1,2,-1,1,1,1,0.2
41,-2,-1,-2,-2,1,0,-1,-2,0.205
42,-1,-1,-5,-11,-2,-1,-1,-2,0.21
43,-1,0,7,21,1,1,-2,-1,0.215
44,1,0,-1,1,2,0,2,1,0.22
45,-3,-2,-2,2,-1,-2,0,-2,0.225
46,-2,-3,-4,-16,-3,-1,-3,-1,0.23
47,-1,-1,1,7,1,-1,-1,-1,0.235
48,1,2,0,2,0,1,-1,-1,0.24
49,0,0,-4,-7,-4,-3,0,-1,0.245
50,0,-1,0,0,-1,-2,-1,-1,0.25
51,-2,-2,-2,2,-5,-1,1,-1,0.255
52,-1,-2,-1,2,11,4,0,-1,0.26
53,-2,0,2,3,-2,0,-2,-1,0.265
54,-2,-1,-3,-7,-3,-2,-2,-1,0.27
55,-2,0,-5,-21,-4,-3,1,-1,0.275
56,0,1,5,18,2,1,0,-1,0.28
57,-2,-2,-2,-9,-2,-1,-2,-1,0.285
58,0,-2,-2,-12,-1,-1,-1,0,0.29
59,0,0,2,14,2,-1,1,-1,0.295
60,0,0,-2,-7,-2,0,0,1,0.3
