slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-4,-1,-7,-5,-2,-3,-3,-2,0
1,-5,-5,-12,-7,-4,-4,-4,-6,0.005
2,0,2,0,1,0,1,-1,1,0.01
3,5,5,2,-14,4,5,5,4,0.015
4,-2,-1,6,35,-1,-3,-2,-1,0.02
5,-3,-3,-5,1,-2,-5,-5,-3,0.025
6,-1,-2,-2,-8,-2,2,-1,0,0.03
7,3,7,6,16,7,5,4,4,0.035
8,-2,-1,-7,-20,-2,-2,-3,-1,0.04
9,-3,-1,-2,-7,-10,-7,-4,-4,0.045
10,1,2,-2,4,9,2,1,-1,0.05
11,1,-4,15,11,7,6,4,5,0.055
12,-2,-2,-6,-15,-13,-6,-4,-4,0.06
13,-4,2,3,4,3,-3,-5,-2,0.065
14,-3,-12,-11,-7,-2,-3,-2,-2,0.07
15,3,0,-17,-4,4,4,4,3,0.075
16,-1,-3,12,11,0,-1,-2,-3,0.08
17,-1,-4,0,4,-4,-4,-4,-4,0.085
18,-1,3,-1,-4,1,-1,1,0,0.09
19,1,4,2,0,5,2,2,0,0.095
20,-3,-4,-7,-11,-5,-3,-3,-1,0.1
21,-2,0,-12,-22,-11,-4,-3,-2,0.105
22,3,4,10,12,2,3,3,2,0.11
23,2,3,5,3,14,7,4,2,0.115
24,-5,-1,-6,10,0,-4,-6,-6,0.12
25,-3,-1,-6,-7,-6,-6,-2,-3,0.125
26,0,0,-1,-6,5,1,2,0,0.13
27,2,-1,4,9,0,3,3,3,0.135
28,-4,-6,-3,-14,-8,-6,-3,-3,0.14
29,-3,-5,-3,2,-1,-1,-4,-2,0.145
30,2,-1,0,6,3,0,1,1,0.15
31,2,1,-9,-1,2,3,3,3,0.155
32,-4,-8,2,-4,-6,-5,-4,-5,0.16
33,-2,-2,-16,-12,-3,-4,-4,-4,0.165
34,0,1,13,5,4,3,2,4,0.17
35,1,2,-10,2,1,3,2,0,0.175
36,-3,-1,-5,-8,-6,-4,-3,-3,0.18
37,-2,0,-2,2,-1,-4,-4,-3,0.185
38,0,-1,-9,-9,4,1,2,1,0.19
39,0,4,12,5,5,4,1,1,0.195
40,-3,-5,-12,-5,-2,-2,-3,-2,0.2
41,-2,0,2,0,-5,-1,-1,-1,0.205
42,2,2,3,0,0,-1,0,1,0.21
43,0,-3,3,7,-2,-3,0,-1,0.215
44,-2,-4,1,-5,-10,-4,-2,-1,0.22
45,0,-4,4,2,13,2,0,-1,0.225
46,0,-4,-1,3,-6,-1,-1,-1,0.23
47,0,-2,1,-1,3,-1,1,0,0.235
48,-1,-1,-7,-6,1,-1,-2,-1,0.24
49,-2,-2,6,-17,-14,-7,-2,-2,0.245
50,1,2,-3,24,6,4,2,0,0.25
51,-1,-1,11,-7,-6,-4,-1,0,0.255
52,-1,2,11,20,3,-1,-1,-1,0.26
53,-1,-5,-9,1,-2,0,0,0,0.265
54,-1,0,-2,-9,-2,0,-2,0,0.27
55,-1,-2,-4,-10,-8,-4,-1,-2,0.275
56,0,1,-1,-6,0,-1,-1,-2,0.28
57,-3,1,3,-7,-1,0,-1,-1,0.285
58,3,1,-7,-18,-3,0,0,-1,0.29
59,-2,0,21,37,2,-1,-2,-2,0.295
60,1,-1,7,1,0,-2,0,0,0.3
