slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
55,0,-1,-1,0,2,0,-1,-1,0.275
56,0,1,0,-1,-5,-1,-2,-2,0.28
57,-1,-1,-1,0,-1,-2,-1,0,0.285
58,-1,-1,-1,-3,1,0,-2,0,0.29
59,0,-1,-1,-3,-3,-2,0,0,0.295
60,-1,-2,-1,2,3,0,-1,-1,0.3
61,-1,0,-2,1,-2,-2,-2,-2,0.305
62,0,-1,-1,-1,-2,-1,-1,-1,0.31
63,0,-1,-1,-1,-3,0,1,-1,0.315
64,0,0,0,-2,-2,-1,0,-2,0.32
65,-3,-2,-2,-1,-1,0,0,0,0.325
66,0,-1,1,1,0,0,0,0,0.33
67,0,1,-1,1,-2,-1,-1,-1,0.335
68,-3,-1,0,-1,-6,-1,-1,-2,0.34
69,-1,-1,-1,0,5,-1,-1,-1,0.345
70,0,-1,-1,-5,-2,0,-1,0,0.35
71,-1,-1,0,4,2,-1,-2,-1,0.355
72,-1,0,-2,-1,-1,-2,0,2,0.36
73,-1,-2,0,-1,-3,0,-1,-3,0.365
74,-1,1,1,4,2,-1,0,-2,0.37
75,0,-1,-1,-2,1,0,0,-1,0.375
76,1,-1,-2,-2,-2,-2,0,-2,0.38
77,0,0,0,1,-1,0,-2,-2,0.385
78,-2,0,-3,-3,-3,-1,0,0,0.39
79,-3,-2,-1,-3,-3,-3,-2,-1,0.395
80,-1,0,-2,0,-1,-1,0,0,0.4
81,-1,-1,-1,-2,-5,-2,-3,0,0.405
82,0,-1,-1,-1,2,-1,0,-2,0.41
83,-1,-1,-1,-2,-3,-1,-2,-1,0.415
84,-1,-1,-2,-1,-4,0,-2,0,0.42
85,1,-1,-1,1,-1,-1,-1,0,0.425
86,0,-2,-2,1,-2,0,0,1,0.43
87,-1,0,-1,-1,-3,0,-1,0,0.435
88,-2,-2,-2,1,2,0,-1,-2,0.44
89,-2,1,-1,-4,-4,0,-1,0,0.445
90,-2,-3,0,2,2,-1,-1,-1,0.45
91,0,-1,0,0,-1,-1,0,-1,0.455
92,0,-1,-2,-3,-2,-1,-1,0,0.46
93,-2,-1,-1,0,-2,1,1,-2,0.465
94,0,0,-1,0,3,0,0,-1,0.47
95,-1,0,-2,-2,-1,0,0,-2,0.475
96,0,-2,-2,-1,-2,-1,-3,-1,0.48
97,-1,-1,0,-1,-3,-1,-1,-1,0.485
98,-1,-1,-2,-4,0,1,-1,-1,0.49
99,1,-1,0,0,1,0,0,-2,0.495
100,-2,0,0,-2,-2,0,-1,-1,0.5
101,1,-1,-2,-1,2,1,1,-1,0.505
102,-1,0,-1,2,-3,0,-2,-2,0.51
103,0,-1,-1,-2,0,-2,1,0,0.515
104,0,-1,-2,0,-3,-1,0,-2,0.52
105,-1,-2,1,-1,-2,-1,0,1,0.525
106,0,-1,0,0,-2,-2,-2,-1,0.53
107,-1,-1,-1,0,0,0,-1,0,0.535
108,0,-1,-2,0,4,1,1,0,0.54
109,-1,-2,0,0,2,0,-2,0,0.545
110,-2,-1,0,-1,-3,-1,0,-1,0.55
111,-1,-1,0,2,2,0,-2,0,0.555
112,-1,-2,-1,0,0,-2,-2,-1,0.56
113,1,-1,-2,0,3,-1,-2,-2,0.565
114,-1,0,-1,-3,-4,-1,-1,0,0.57
115,-2,-1,-1,-5,-3,-1,0,-1,0.575
116,-1,-1,0,-4,-5,-1,-1,-1,0.58
117,0,0,-1,2,0,-2,-1,-1,0.585
118,0,-1,-2,-1,0,1,0,0,0.59
119,-1,-2,0,1,-1,-2,-3,-1,0.595
120,1,-1,-1,-1,-2,-1,1,0,0.6
121,0,0,-1,-3,-1,-3,-1,-2,0.605
122,-1,-2,-3,0,-3,-2,0,-2,0.61
123,-1,-1,-1,1,3,1,1,0,0.615
124,-2,-1,-1,-3,-1,-1,0,-1,0.62
125,-2,-1,-1,-1,-3,-2,-1,0,0.625
126,-1,-2,0,0,2,0,0,0,0.63
127,-1,0,0,-1,-2,-1,-1,-3,0.635
128,-1,-1,-1,3,5,0,-1,0,0.64
129,-2,-1,1,-1,-2,-1,-2,0,0.645
130,0,-1,-2,-3,-3,-2,-1,-1,0.65
131,-1,0,-1,-3,-1,0,-1,0,0.655
132,1,0,-1,-1,-3,-2,-2,-1,0.66
133,-1,0,0,2,2,1,0,-1,0.665
134,0,0,0,-2,-2,-1,0,0,0.67
135,-1,-1,-2,-1,-1,-1,0,-1,0.675
136,0,-1,-2,-4,0,-1,-2,-1,0.68
137,-1,0,-2,-2,-2,-2,0,-1,0.685
138,0,-2,0,-1,-1,0,-2,0,0.69
139,-1,-2,-1,0,-1,0,0,0,0.695
140,-1,-2,-2,-3,-4,-1,-1,0,0.7
141,0,-1,-2,0,-1,0,-2,-1,0.705
142,0,0,-1,2,-2,-2,-1,-1,0.71
143,1,0,-1,-4,0,0,1,1,0.715
144,-2,-1,-2,0,0,-1,-1,-1,0.72
145,0,-1,-1,-2,-3,-1,0,0,0.725
146,-1,0,-1,0,0,-2,-1,-1,0.73
147,0,0,0,1,-3,-1,-1,-1,0.735
148,1,-1,-1,-1,-1,0,1,-1,0.74
149,-1,0,-1,-2,-3,-1,-1,0,0.745
150,-1,0,1,0,1,1,-2,-1,0.75
151,0,-1,1,1,1,0,-3,0,0.755
152,-1,-2,-1,2,-3,-1,-1,-2,0.76
153,0,-1,-2,-2,2,0,0,0,0.765
154,0,-1,-3,-2,-2,-2,-3,-1,0.77
155,1,-1,0,1,-1,-1,1,0,0.775
156,-1,-2,0,0,-2,0,-1,-1,0.78
157,0,-1,-2,-3,-2,-1,-1,-1,0.785
158,-1,1,-1,-5,-3,-1,-1,-1,0.79
159,0,-1,-1,-1,-2,0,-1,-2,0.795
160,-1,0,0,0,-1,-1,-1,1,0.8
161,-2,-1,-2,1,-2,-1,-1,-1,0.805
162,0,-1,0,-1,-1,1,-3,0,0.81
163,-1,-2,-1,-1,-2,0,-1,-2,0.815
164,0,0,0,0,0,-1,-1,-1,0.82
165,-2,-2,-2,-1,0,1,-1,-1,0.825
166,-1,0,0,-1,-2,-1,0,0,0.83
167,-1,-1,0,-3,-4,-1,0,-1,0.835
168,0,-1,0,1,0,-1,-1,-1,0.84
169,0,-1,-1,1,2,0,-2,-1,0.845
170,0,-1,-2,3,0,-2,0,-2,0.85
171,-3,-1,-1,-2,3,-2,0,0,0.855
172,-2,-1,-1,-2,-4,-2,0,-2,0.86
173,-1,-1,-1,3,1,-1,-1,-1,0.865
174,1,0,0,-1,0,0,0,-1,0.87
175,0,0,-1,5,2,-1,1,-1,0.875
176,1,0,-1,-6,-2,-1,-1,-2,0.88
177,-1,0,-2,-1,-3,-1,0,-2,0.885
178,0,2,0,3,1,0,0,-1,0.89
179,-2,-1,-1,-3,-4,-2,-1,0,0.895
180,-1,0,1,-1,1,-1,-2,-1,0.9
181,0,-1,-2,-1,-2,-1,-1,-1,0.905
182,-1,-2,-1,-1,-1,1,0,0,0.91
183,0,0,-1,-1,-2,0,-1,0,0.915
184,-1,0,-2,2,0,0,1,-1,0.92
185,1,0,1,-4,-2,0,-1,-1,0.925
186,0,1,-1,0,6,0,1,-1,0.93
187,-1,-2,-1,0,-1,0,0,-2,0.935
188,-2,1,-3,-2,-3,0,-1,0,0.94
189,-2,-2,-1,-1,-3,-3,0,-1,0.945
190,0,-2,-2,-1,-4,-2,0,0,0.95
191,0,0,0,1,5,0,-1,0,0.955
192,-1,-2,-1,-1,0,0,-1,-1,0.96
193,-1,-1,-3,1,-3,0,-1,0,0.965
194,0,-2,-2,-3,-1,-1,0,0,0.97
195,-1,1,-2,-4,-4,-1,-2,-1,0.975
196,0,-2,-1,3,3,0,-1,0,0.98
197,-2,-2,1,1,-1,-2,0,-1,0.985
198,-1,-2,-3,-6,-1,-1,-3,0,0.99
199,2,-1,-1,1,0,-1,0,-1,0.995
200,-1,-3,-2,-1,0,0,-2,-1,1
201,1,-1,0,1,1,-1,-1,-1,1.005
202,-1,-1,1,1,-1,0,0,-3,1.01
203,-1,0,-1,-1,-5,-2,0,0,1.015
204,1,0,-1,0,3,1,0,0,1.02
205,0,0,0,-1,-1,-1,-2,-1,1.025
206,0,0,-1,2,-1,-1,0,-2,1.03
207,1,-1,0,-3,2,-1,0,-1,1.035
208,-1,0,-3,-2,-5,-2,-1,-2,1.04
209,-2,-1,-1,-3,3,1,1,1,1.045
210,0,2,0,3,2,1,-2,-1,1.05
211,-1,0,2,1,-1,-1,0,-1,1.055
212,-2,-1,0,-1,2,-1,0,1,1.06
213,-3,-1,-2,-2,-2,-2,-1,-2,1.065
214,-2,-2,0,-7,-3,-2,-1,0,1.07
215,0,0,-2,-1,-1,0,0,1,1.075
216,-1,-1,-2,-2,-4,-2,-3,-1,1.08
217,0,-1,-1,-3,-1,0,-1,-1,1.085
218,0,-1,-2,2,0,1,1,0,1.09
219,-1,0,0,0,-2,1,-1,-2,1.095
220,-2,-2,0,-1,-2,-2,0,0,1.1
221,0,1,1,0,-3,-1,-1,-1,1.105
222,0,-1,-1,-1,-1,-1,0,1,1.11
223,-1,-1,-1,-2,-1,-1,0,1,1.115
224,-1,0,0,-1,-1,-1,-1,-3,1.12
225,0,-2,-1,-1,-2,-2,-1,-2,1.125
226,-1,2,-2,-2,0,-1,-1,-1,1.13
227,-1,-1,0,0,-2,1,-2,-1,1.135
228,-1,0,-1,3,-1,0,-1,-2,1.14
229,-1,-2,-1,-2,1,0,0,0,1.145
230,1,-1,0,-1,-3,-3,-2,-2,1.15
231,-1,-2,-1,-2,1,0,-2,-1,1.155
232,-2,-2,-1,2,0,-1,-1,-1,1.16
233,0,0,-2,-5,-3,0,-1,1,1.165
234,-2,-1,0,1,-2,-1,0,0,1.17
235,0,0,-1,-2,-3,-1,-1,-1,1.175
236,-1,-2,0,-1,2,0,0,0,1.18
237,0,-2,-2,2,-3,-2,-1,-1,1.185
238,-2,-1,1,-1,-1,-1,-1,0,1.19
239,0,0,-1,0,0,0,-1,-2,1.195
240,-2,0,-2,0,-2,-1,0,-1,1.2
241,0,-2,-2,-1,-1,-1,-1,-1,1.205
242,-2,0,-1,-2,-2,-1,-1,-1,1.21
243,-2,-1,0,-1,1,-1,-3,0,1.215
244,0,-1,0,0,0,-2,0,0,1.22
245,-2,-1,-1,0,0,-1,-1,0,1.225
246,-3,-1,-1,0,-1,2,1,-2,1.23
247,-1,-1,0,2,0,-1,0,-2,1.235
248,0,-1,-2,-2,-1,0,-1,0,1.24
249,0,-1,1,3,-1,-1,-2,0,1.245
250,1,-1,1,0,1,-1,0,0,1.25
251,-1,0,-1,-3,-1,-1,0,-1,1.255
252,-2,-1,0,-3,-2,0,0,-2,1.26
253,-1,-2,-1,0,2,0,-1,-1,1.265
254,-2,-1,-1,1,-1,-1,1,-1,1.27
255,-1,0,-1,0,-1,0,-1,0,1.275
256,0,0,0,-5,-6,-2,-2,0,1.28
257,-2,0,0,1,0,-1,-1,-2,1.285
258,0,-2,-2,2,0,0,0,-1,1.29
259,0,-2,-2,-6,0,-1,-1,-2,1.295
260,0,0,-3,-3,1,1,0,0,1.3
261,-2,-1,-3,0,0,-1,-1,-1,1.305
262,0,0,-1,1,0,-2,-2,-1,1.31
263,-1,-1,-1,0,-4,-2,0,-2,1.315
264,0,-1,0,-1,1,-3,-2,0,1.32
265,0,-1,-1,-1,0,1,0,-1,1.325
266,-1,-1,-1,0,0,0,0,-1,1.33
267,-1,1,-2,2,-1,-2,-2,0,1.335
268,0,-1,-2,-3,-2,0,-1,-1,1.34
269,-2,-1,-3,-3,-2,-3,-1,0,1.345
270,-1,-1,-1,-1,-2,0,-1,-1,1.35
271,1,-2,-1,-3,-3,-1,1,-1,1.355
272,-1,0,-2,2,0,-1,-1,-1,1.36
273,-2,0,0,1,-4,-2,1,-2,1.365
274,-1,-1,-1,-3,4,0,-1,1,1.37
275,-1,-1,-1,0,1,-1,-1,0,1.375
276,-1,-2,-1,-3,-5,-2,-2,-4,1.38
277,0,-1,0,1,2,-1,0,-1,1.385
278,-1,0,0,-2,-2,-1,0,-1,1.39
279,0,0,0,-1,2,0,0,0,1.395
280,-2,-2,-1,0,-1,0,-2,0,1.4
281,-1,-1,-1,-2,0,-1,0,0,1.405
282,-1,-1,-1,-2,0,-1,0,-1,1.41
283,0,-1,-1,-1,-1,0,0,-2,1.415
284,-3,0,-1,0,0,0,-1,0,1.42
285,0,1,0,-5,-2,-1,0,0,1.425
286,0,-1,-2,1,1,0,-1,-1,1.43
287,-1,-1,-1,0,0,0,-2,-1,1.435
288,-2,0,1,1,-2,-1,-1,0,1.44
289,-3,-2,-1,0,1,0,-2,-1,1.445
290,-2,-1,0,-2,-5,-2,-1,0,1.45
291,-2,-1,-1,1,0,-1,-1,0,1.455
292,-1,-2,0,1,-2,-2,-1,-1,1.46
293,-1,0,-2,-3,-4,-1,0,-2,1.465
294,1,1,-2,-2,-2,-1,-2,-1,1.47
295,-1,1,0,-4,-3,-2,-1,-1,1.475
296,0,0,0,6,3,-1,2,0,1.48
297,1,0,-1,0,1,0,0,0,1.485
298,-1,-1,0,0,1,-1,-1,-1,1.49
299,-1,0,0,1,-2,-1,-1,-1,1.495
300,-1,0,-1,-7,-3,-1,-2,-2,1.5
301,0,-1,-2,-1,0,-1,-2,-1,1.505
302,0,0,-1,1,-1,1,0,-1,1.51
303,-1,-2,-1,1,2,-1,0,1,1.515
304,-3,-2,-2,-3,-2,0,0,-2,1.52
305,-1,-2,1,2,-1,-1,-3,-1,1.525
306,0,-1,-1,-4,0,1,-1,-1,1.53
307,-2,-1,-2,2,-3,-1,0,0,1.535
308,0,-1,-1,1,0,-2,-1,-2,1.54
309,-1,-3,0,-2,-3,1,0,-1,1.545
310,-2,-2,0,0,1,-2,-2,-3,1.55
311,-1,-1,0,-1,-1,0,-1,-1,1.555
312,-1,-1,-1,0,1,0,-1,-2,1.56
313,-2,-1,-2,-2,-4,-3,-2,-2,1.565
314,1,0,1,9,12,0,2,0,1.57
315,-1,-1,-2,1,0,0,-1,-1,1.575
316,1,-1,1,-6,-3,0,-1,0,1.58
317,-1,-1,-1,-3,-3,-3,-1,-1,1.585
318,-2,0,0,-3,-5,-2,-1,1,1.59
319,0,-1,-1,-1,0,-3,-1,-1,1.595
320,-1,0,-2,-4,-1,-2,-1,1,1.6
321,-1,-1,-2,0,-1,-2,0,-2,1.605
322,0,-1,-1,-4,-5,1,-2,-1,1.61
323,-1,-1,-2,0,0,0,-1,-1,1.615
324,2,-2,0,-1,-3,-1,-1,-1,1.62
325,1,1,-1,0,2,-1,0,-2,1.625
326,0,-2,0,-1,-3,-1,0,-2,1.63
327,0,-2,-3,-1,-2,-1,-2,-1,1.635
328,-1,0,-2,2,0,-1,-1,-1,1.64
329,-1,0,-1,2,2,0,1,-1,1.645
330,0,-2,0,-2,-1,-2,-1,0,1.65
331,0,-1,-1,-2,2,1,-1,-1,1.655
332,-3,-2,-1,-3,-2,-1,0,-3,1.66
333,0,-1,0,-2,0,1,-1,3,1.665
334,-2,0,0,-1,-2,-2,-1,0,1.67
335,-1,-2,0,-5,-5,0,0,-1,1.675
336,-2,0,-3,4,-1,-1,-1,0,1.68
337,-1,-1,-1,-2,0,-1,-1,-2,1.685
338,-1,-1,-1,-2,-1,1,-1,-2,1.69
339,-1,0,0,0,0,0,-1,-1,1.695
340,1,-1,-1,-3,-4,0,0,0,1.7
341,-1,-1,-3,-1,-1,-1,-1,0,1.705
342,0,-1,0,2,1,-2,0,-1,1.71
343,-1,0,-1,-2,-1,0,-1,-1,1.715
344,-2,-3,-1,-3,-3,0,-1,-1,1.72
345,-2,0,0,2,0,0,-1,-2,1.725
346,0,-1,-1,-2,2,-1,0,0,1.73
347,-2,-2,-1,3,2,-1,-1,0,1.735
348,-2,-1,-1,-3,0,0,0,-1,1.74
349,-2,0,-1,-3,-3,-1,1,0,1.745
350,0,-1,-2,0,-2,-2,-1,-1,1.75
351,1,0,1,-1,0,-1,0,-1,1.755
352,0,-2,-2,0,0,-1,-2,-2,1.76
353,-2,-2,-1,1,-4,-1,-2,-2,1.765
354,0,1,-2,-3,6,2,0,-1,1.77
355,-1,1,-1,1,1,1,1,-1,1.775
356,1,-2,0,-2,0,-1,-1,-1,1.78
357,0,-1,1,1,-1,0,-2,-1,1.785
358,-2,-2,-3,1,-5,0,-1,0,1.79
359,-1,0,-1,-2,-1,0,0,-1,1.795
360,-1,-1,0,-1,2,0,-1,0,1.8
361,-2,-2,-1,-2,-1,-1,0,-1,1.805
362,0,0,1,-1,-4,0,0,1,1.81
363,-2,0,-1,-4,-3,-1,-2,-1,1.815
364,-1,0,0,5,1,-2,-2,-2,1.82
365,1,-1,-2,-4,0,0,0,0,1.825
366,-2,-2,2,2,1,1,0,0,1.83
367,-1,-2,-1,-2,0,0,-2,-1,1.835
368,-2,0,1,-1,0,-1,-1,0,1.84
369,0,-2,2,0,-1,-1,-2,0,1.845
370,-1,0,-2,-4,-3,-2,-1,0,1.85
371,0,-2,1,0,-2,0,-1,-1,1.855
372,-2,-1,-1,3,-3,-1,-1,0,1.86
373,-1,1,-2,-6,7,0,0,0,1.865
374,0,-1,-1,0,-1,-2,-2,-2,1.87
375,-1,0,0,4,3,0,-1,-1,1.875
376,0,-1,-2,-1,-1,0,-1,0,1.88
377,0,-2,-1,-1,-3,-1,-1,-2,1.885
378,-2,0,-1,-3,-3,-2,-1,-2,1.89
379,-1,0,-2,-1,-1,-2,0,-1,1.895
380,1,-1,0,-5,-1,0,0,0,1.9
381,-2,-1,0,0,-2,-2,-1,0,1.905
382,-1,0,-2,-1,-1,-1,-2,0,1.91
383,-1,-1,-1,0,-3,-1,-1,0,1.915
384,-2,0,0,0,3,-1,1,0,1.92
385,0,0,1,-2,-3,-2,0,-2,1.925
386,0,0,1,-1,-2,0,-1,0,1.93
387,0,-1,-2,-4,-3,-1,0,-1,1.935
388,-1,-2,0,-2,-1,-3,-1,-2,1.94
389,-1,-1,-2,1,0,1,0,0,1.945
390,-1,-2,0,1,-4,-3,0,-1,1.95
391,-1,0,-1,-2,0,-1,-2,-1,1.955
392,0,-1,0,2,3,0,0,0,1.96
393,-2,-1,-1,1,-3,1,-1,-2,1.965
394,-1,0,-2,0,1,2,2,0,1.97
395,0,-1,0,-2,-2,-1,-1,-1,1.975
396,-1,0,-2,1,-1,-2,-1,-1,1.98
397,-3,-2,1,-2,-1,-2,-2,-1,1.985
398,-2,0,-2,-1,-2,-2,-1,-1,1.99
399,-1,0,-2,0,3,-1,1,-2,1.995
400,-2,-1,-1,-5,-4,-3,-1,-2,2
401,1,1,-1,2,4,0,1,-1,2.005
402,-1,-1,-2,-1,-1,-1,0,-1,2.01
403,0,-2,1,4,-3,-1,0,0,2.015
404,0,-1,-1,-5,-1,1,0,-1,2.02
405,-1,1,-2,-1,-2,-2,-2,-1,2.025
406,0,-1,0,-1,0,-1,-1,-1,2.03
407,-1,0,-2,-2,-3,-3,-1,0,2.035
408,-1,0,-2,2,-2,-1,-1,0,2.04
409,0,-2,-1,-1,-1,0,-2,0,2.045
410,-1,-1,0,-1,-3,-2,0,-1,2.05
411,-1,0,0,3,6,0,0,0,2.055
412,0,-2,-1,-2,-2,-1,0,0,2.06
413,0,-1,0,0,2,1,0,-2,2.065
414,0,0,0,1,0,1,-2,-1,2.07
415,-2,-1,-2,-2,-3,-1,-1,-1,2.075
416,-1,-1,-2,-2,-2,-3,0,-2,2.08
417,1,-1,-2,1,-4,-1,-2,0,2.085
418,-1,-2,-1,-2,-2,-1,-2,-1,2.09
419,-1,0,-2,-1,-1,2,0,0,2.095
420,-1,-1,0,-1,-3,1,0,0,2.1
421,-2,-1,-2,0,1,-2,-2,-1,2.105
422,0,-1,-1,-3,-3,-2,0,0,2.11
423,0,0,-1,-2,-1,0,0,0,2.115
424,-1,0,-1,-1,-1,-1,-3,-2,2.12
425,-1,-1,1,-3,-2,-1,-1,1,2.125
426,-2,1,1,2,-1,0,1,-1,2.13
427,0,0,1,1,3,0,-2,-1,2.135
428,1,-2,-1,1,2,0,0,-1,2.14
429,-1,-1,0,0,-1,-2,0,-1,2.145
430,0,-1,-1,0,3,0,-1,0,2.15
431,0,-2,-1,-2,-4,-2,0,-1,2.155
432,-1,-3,-1,0,-2,-2,-1,0,2.16
433,1,-1,-2,0,0,0,-3,-2,2.165
434,0,-2,-1,-1,2,-1,0,0,2.17
435,-2,-2,1,0,-3,-2,-1,-1,2.175
436,-1,-2,-2,-5,-2,0,-2,-1,2.18
437,-1,-2,-1,-1,-1,0,0,-1,2.185
438,-1,-1,0,0,-1,0,-1,0,2.19
439,0,-1,-1,-2,-3,-3,-2,-1,2.195
440,-2,0,0,1,2,-1,-3,-1,2.2
441,-1,-2,-1,1,0,0,0,-2,2.205
442,-2,-2,-1,-3,-2,0,-1,-2,2.21
443,-2,-1,-2,-1,-1,0,0,1,2.215
444,-2,-1,-2,-2,-2,-1,0,0,2.22
445,-2,-1,-1,-2,-5,-3,-2,0,2.225
446,0,-1,-2,2,6,1,0,1,2.23
447,-2,1,0,-2,0,-1,0,-1,2.235
448,-1,-1,-1,3,4,1,-1,-1,2.24
449,-1,0,0,-3,-2,-1,-1,0,2.245
450,-1,-1,0,-2,-3,-3,-2,-1,2.25
451,-1,-2,-2,0,-1,-1,-2,-2,2.255
452,1,-1,-5,-2,0,-1,1,-2,2.26
453,0,-1,-1,-1,-1,0,0,0,2.265
454,-1,0,0,0,-1,-2,0,-1,2.27
455,0,-1,0,1,-1,0,0,-2,2.275
456,-1,0,2,1,-1,-1,-2,-2,2.28
457,-3,-2,-1,-1,-1,1,-1,-1,2.285
458,-2,0,0,-2,0,-1,-2,-2,2.29
459,0,-2,-1,-2,-4,-2,-2,-2,2.295
460,-1,0,-1,1,1,-2,-1,0,2.3
461,0,0,-2,-3,-2,-1,1,0,2.305
462,0,-2,-1,3,2,0,0,0,2.31
463,0,-1,-1,-3,-1,0,-1,1,2.315
464,-3,-2,-1,1,-5,-1,0,0,2.32
465,0,0,-3,-3,2,-1,-2,0,2.325
466,0,0,-1,-3,-4,-1,0,-1,2.33
467,0,-2,0,1,0,0,-1,-2,2.335
468,-1,-1,-1,1,-4,-2,0,-3,2.34
469,-1,1,1,2,0,0,1,1,2.345
470,-1,0,-1,-3,-1,1,-1,-1,2.35
471,-1,-2,-1,-1,1,-1,0,0,2.355
472,-2,0,0,-2,-2,-1,0,-2,2.36
473,0,-3,-2,1,-4,-3,-2,0,2.365
474,2,1,-1,1,1,1,0,2,2.37
475,0,-1,0,2,1,0,-2,0,2.375
476,0,-2,0,-1,-2,-1,0,0,2.38
477,0,0,1,2,5,2,-1,-2,2.385
478,-2,-2,-2,-1,0,-2,-2,-1,2.39
479,-1,1,-2,-4,-4,-2,1,-1,2.395
480,1,0,1,-2,-1,0,-2,0,2.4
481,1,-1,-1,-1,1,-1,0,-1,2.405
482,0,-2,-3,-2,-4,-2,0,-1,2.41
483,-2,-1,-1,2,6,1,-1,0,2.415
484,-2,0,-2,-1,-3,-1,-1,0,2.42
485,-2,-1,-2,-6,-4,-1,-1,-1,2.425
486,-2,0,-1,2,0,-1,0,-2,2.43
487,0,-1,0,-2,-3,-2,-1,-2,2.435
488,-1,-1,-2,0,0,-3,-1,0,2.44
489,-1,-1,-1,1,-3,-1,-1,0,2.445
490,0,0,0,-1,-2,-1,1,0,2.45
491,-1,-2,-1,-1,-2,0,-1,0,2.455
492,-2,-1,1,-1,-2,-2,-1,-2,2.46
493,0,0,-2,-2,-1,-2,-1,-1,2.465
494,-1,0,0,-2,2,-1,-1,-1,2.47
495,0,0,0,-2,-4,-1,0,-1,2.475
496,-2,0,0,3,3,-1,1,0,2.48
497,-2,-1,1,0,-1,0,-2,-1,2.485
498,0,-2,-2,-1,-2,1,0,0,2.49
499,-2,-1,0,1,-1,-2,0,0,2.495
500,0,-3,-5,-5,-1,-2,-1,-2,2.5
501,0,-1,-2,-3,1,-1,-2,-1,2.505
502,-1,-1,-1,-4,-1,0,1,0,2.51
503,-1,-2,0,-2,-2,-2,-2,1,2.515
504,0,-1,-1,-1,-2,-1,0,-1,2.52
505,0,-2,-1,3,-3,-1,-1,-1,2.525
506,-1,0,0,2,3,0,-1,0,2.53
507,-2,0,-1,-1,0,0,1,0,2.535
508,-1,-1,-2,0,-1,0,-2,-1,2.54
509,0,-1,-1,-1,0,0,0,-1,2.545
510,1,1,-2,-1,0,-1,0,-2,2.55
511,0,0,-1,0,-1,-1,0,-1,2.555
512,-1,-3,0,-1,-1,0,0,-1,2.56
513,-1,-1,0,0,-2,-3,0,-2,2.565
514,-1,-2,0,1,-2,-1,-1,-1,2.57
515,-1,0,-1,-2,0,0,-1,-1,2.575
516,0,1,1,3,0,0,-1,-1,2.58
517,-1,-1,-3,-5,3,-2,0,0,2.585
