slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,-1,-2,-4,-3,-3,-2,-3,0
1,0,-1,-1,1,5,2,-1,0,0.005
2,1,1,-1,4,0,1,0,0,0.01
3,-1,-1,-1,-2,-1,-1,-2,-1,0.015
4,-3,-1,-1,-1,-2,-1,-2,0,0.02
5,-2,-1,-2,-13,-11,-4,-1,-1,0.025
6,2,1,0,7,6,2,1,1,0.03
7,-2,-1,0,1,-3,-2,0,0,0.035
8,0,0,-2,-9,3,1,1,0,0.04
9,2,-1,1,0,-1,0,1,1,0.045
10,-4,-5,-2,-1,-2,-3,-1,-1,0.05
11,-1,-2,0,-1,-1,-3,-2,-1,0.055
12,1,0,1,0,-2,0,-1,-2,0.06
13,0,-2,0,3,2,0,0,0,0.065
14,-1,-3,-2,-7,-6,-3,-4,-2,0.07
15,-1,-1,-1,4,6,-1,-2,-2,0.075
16,0,0,1,3,1,2,1,0,0.08
17,0,-1,-2,-3,-4,-1,0,1,0.085
18,-2,-3,-2,-2,-2,-3,-1,-2,0.09
19,-1,0,-2,3,1,0,-3,-2,0.095
20,1,-1,-1,2,0,1,1,1,0.1
21,-1,0,0,-2,-2,0,-1,-2,0.105
22,2,2,2,3,4,2,3,2,0.11
23,1,0,1,1,-1,1,0,1,0.115
24,-3,-3,-2,-3,-4,-2,-2,-3,0.12
25,-1,-3,-1,-2,-6,-3,-2,-3,0.125
26,0,1,0,0,6,3,2,0,0.13
27,0,1,0,1,3,2,2,2,0.135
28,-1,-2,-3,-2,-1,-4,-1,-3,0.14
29,-3,-2,-3,-2,-5,-3,-2,-2,0.145
30,1,-1,-1,-4,-3,0,2,0,0.15
31,2,3,1,10,9,3,1,0,0.155
32,-2,-2,-2,5,-3,0,-4,-2,0.16
33,-2,-1,-4,-17,-5,-2,-3,-2,0.165
34,1,-1,0,5,0,0,-1,-1,0.17
35,0,0,0,1,1,2,2,1,0.175
36,-1,-2,-1,-2,-4,-3,-1,-1,0.18
37,-3,-1,-1,2,0,-3,0,0,0.185
38,0,0,1,-5,-3,1,1,-1,0.19
39,0,0,0,-2,-5,-1,-1,-2,0.195
40,-1,-1,-1,1,1,-1,-2,-1,0.2
41,1,-2,0,0,0,-1,-1,-2,0.205
42,-1,0,-1,0,-2,0,-1,0,0.21
43,0,-1,0,0,0,-1,0,-1,0.215
44,-1,-1,-2,-4,-4,-3,-2,-1,0.22
45,0,-2,0,-3,-5,-2,-2,-2,0.225
46,-1,1,0,9,13,0,-1,-1,0.23
47,0,0,-1,-1,-4,0,-2,0,0.235
48,-1,0,-1,-5,-1,1,0,-1,0.24
49,-1,-1,-1,1,-1,-2,-2,-1,0.245
50,-1,-1,-2,-1,-6,-2,-2,-2,0.25
51,-1,-1,-1,-6,-1,0,1,0,0.255
52,1,-1,0,0,2,-3,-1,-1,0.26
53,-1,-1,-1,0,2,0,-2,-1,0.265
54,0,1,0,-6,-7,-2,0,0,0.27
55,0,1,0,6,4,0,0,-1,0.275
56,-2,0,-1,2,0,-1,0,-1,0.28
57,-2,0,-1,1,1,-1,1,-1,0.285
58,0,0,-2,-6,-2,0,-1,1,0.29
59,-1,-2,-2,-5,-5,-1,-2,0,0.295
60,1,-2,-1,0,1,0,-1,-1,0.3
61,-1,-3,0,1,2,-1,-1,-2,0.305
62,-1,0,-2,-1,-6,-2,-3,0,0.31
63,-1,-2,-1,1,0,0,-1,-1,0.315
64,-1,0,0,0,1,1,-2,0,0.32
65,0,-1,-3,0,-1,-1,-1,0,0.325
66,-2,-3,-2,-1,-2,-1,0,-2,0.33
67,1,0,-1,1,2,0,-1,0,0.335
68,-2,-1,-1,-2,-6,-1,-2,-1,0.34
69,0,1,-2,-5,-1,0,-1,0,0.345
70,-2,0,1,1,2,0,0,-2,0.35
71,0,-1,0,-1,1,-1,0,-2,0.355
72,1,-1,-2,-2,-1,-1,-1,0,0.36
73,-2,-2,-2,-1,-4,-3,0,-2,0.365
74,-1,1,2,4,3,0,1,0,0.37
75,0,0,0,-2,0,-2,0,-1,0.375
76,0,-1,0,3,6,1,0,-1,0.38
77,1,-1,1,-1,1,0,-1,-1,0.385
78,0,-1,-1,0,2,-1,0,-1,0.39
79,-1,-3,-2,-2,-1,-2,-1,-1,0.395
80,0,0,0,-5,-3,-1,-2,-1,0.4
81,0,0,-2,1,0,0,-1,-1,0.405
82,0,-2,0,-2,-2,1,-1,-1,0.41
83,-2,-1,0,-1,-2,-2,-1,0,0.415
