slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,-2,-4,-2,1,-1,-1,0,0
1,0,-1,-13,-17,-2,-1,0,-2,0.005
2,-1,-1,13,16,-1,-1,3,-1,0.01
3,-2,-1,-1,-1,-1,-2,-4,-2,0.015
4,-2,-1,0,-2,0,-2,-1,-3,0.02
5,1,1,-2,-1,-2,0,-5,1,0.025
6,0,2,-8,-6,0,2,13,3,0.03
7,0,-1,-1,-1,-1,-2,-2,-1,0.035
8,-1,0,-1,0,-1,-2,-1,-1,0.04
9,-2,0,9,4,0,-4,-1,-2,0.045
10,-1,-1,-11,-10,-3,-3,-6,-2,0.05
11,-1,0,5,5,-1,0,-1,-1,0.055
12,0,0,-8,-7,1,-1,-2,0,0.06
13,-4,-2,16,19,1,1,3,0,0.065
14,-1,-1,-1,-3,0,-4,-6,0,0.07
15,-1,-2,-2,-3,1,1,2,-1,0.075
16,0,-1,-6,-7,-3,1,2,0,0.08
17,3,-2,-5,-3,-2,-3,-1,-2,0.085
18,-1,-2,9,8,-3,-3,-2,-2,0.09
19,-1,0,-5,-3,2,4,-4,-1,0.095
20,-1,1,3,5,0,0,-1,0,0.1
21,-2,-1,-8,-5,0,2,3,3,0.105
22,-1,-1,-6,-6,-1,-3,-5,-2,0.11
23,0,-1,-4,-5,-2,-3,-1,1,0.115
24,0,1,-2,-2,-1,-1,-1,0,0.12
25,-2,0,2,1,1,0,1,-1,0.125
26,0,0,-6,-4,-4,-2,-1,0,0.13
27,-1,0,7,8,0,0,-1,0,0.135
28,-1,-3,-10,-6,0,-1,1,-2,0.14
29,-1,-1,-2,-2,-2,-2,-3,-2,0.145
30,0,-1,2,1,0,0,0,-1,0.15
31,0,0,-3,-4,1,2,1,1,0.155
32,-2,0,0,1,-1,0,0,-2,0.16
33,0,-1,-2,-2,-1,0,-1,-1,0.165
34,-1,-1,-4,-5,-1,-5,-2,-2,0.17
35,-1,-1,2,4,-1,-5,-2,-2,0.175
36,-1,0,1,4,2,8,2,-1,0.18
37,-1,-1,2,1,2,1,-1,1,0.185
38,-1,0,4,5,-1,1,-1,-1,0.19
39,-2,-2,-7,-7,-3,-3,-4,-2,0.195
40,-2,0,0,-1,-3,-4,-3,-2,0.2
41,1,-1,0,0,-2,1,3,0,0.205
42,0,-2,-2,-1,1,-1,-11,-5,0.21
43,0,-2,-5,-4,-1,-3,-5,0,0.215
44,-1,1,4,1,0,4,10,3,0.22
45,-1,0,-10,-11,0,0,1,-1,0.225
46,-1,-2,6,11,0,1,-1,0,0.23
47,-1,-2,0,-1,-3,-1,-1,-2,0.235
48,-1,-1,-3,-2,0,-2,-8,-1,0.24
49,-1,1,4,1,-2,-2,-1,1,0.245
50,-1,0,-5,-7,-2,-3,1,-1,0.25
51,0,-1,-5,-3,1,2,0,-1,0.255
52,1,-1,3,2,1,0,-1,0,0.26
53,-3,-1,4,4,0,-1,-2,-2,0.265
54,-2,0,-1,-3,0,-1,-3,0,0.27
55,-2,0,0,1,-1,1,0,-2,0.275
56,-2,-2,-3,-4,-3,-4,-2,-1,0.28
57,0,-1,-5,-2,-1,-1,-5,-2,0.285
58,0,-1,-1,-1,0,1,2,0,0.29
59,-1,0,7,8,1,0,1,0,0.295
60,-1,-2,-1,-3,-2,-2,-2,0,0.3
61,-2,-2,-3,-4,-2,-2,-5,-2,0.305
62,1,-2,-1,-2,-1,1,10,2,0.31
63,-1,-2,-3,-3,-3,-3,3,2,0.315
64,-2,-2,-3,-4,-2,-1,-7,-4,0.32
65,-1,-1,1,5,0,0,-2,-2,0.325
66,-1,0,8,5,0,0,0,0,0.33
67,1,0,-5,-5,0,1,5,1,0.335
68,-1,0,12,11,-3,-3,-4,0,0.34
69,-2,-2,-8,-3,-2,-1,7,3,0.345
70,0,0,-8,-8,-1,-4,-1,0,0.35
71,-2,0,0,0,-1,-2,-4,-2,0.355
72,0,-2,-7,-4,0,3,1,1,0.36
73,0,0,4,3,0,-2,0,-2,0.365
