slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,1,0,0,0,1,0,0,-1,0
1,0,-1,7,12,1,2,1,1,0.005
2,-1,-1,-7,-1,-1,0,-1,-2,0.01
3,-2,0,-2,1,-3,-3,-2,-1,0.015
4,-1,-2,-2,-7,1,-1,-2,-1,0.02
5,1,0,0,-6,1,1,0,-1,0.025
6,1,0,-1,-6,0,-1,-1,-2,0.03
7,-1,-1,2,5,-2,-2,-1,-3,0.035
8,0,0,4,11,-1,1,0,0,0.04
9,1,-1,-9,-9,0,0,-1,0,0.045
10,-4,-4,3,3,-3,-2,-2,-1,0.05
11,-5,-2,-4,-7,-3,-3,-3,-3,0.055
12,0,0,0,2,0,0,1,1,0.06
13,0,1,-2,-4,1,1,2,0,0.065
14,0,0,6,10,0,-2,0,-1,0.07
15,-2,-4,-10,-9,-2,-2,-3,-3,0.075
16,0,-1,-1,2,-2,0,1,-2,0.08
17,0,0,1,1,-2,1,-1,2,0.085
18,-1,-1,-3,-7,-2,0,1,-2,0.09
19,-3,-1,1,0,-3,-1,-2,-1,0.095
20,0,1,-4,-5,-1,-1,0,-1,0.1
21,0,-1,0,1,-1,0,1,-1,0.105
22,-1,-1,-2,-4,0,-2,-3,0,0.11
23,-1,0,6,10,1,-2,-2,-1,0.115
24,0,-2,-2,-4,-1,-2,-1,-1,0.12
25,-2,-1,-3,-6,-3,-3,-3,-2,0.125
26,-1,-1,-3,-2,-1,-1,-2,0,0.13
27,1,0,-3,-8,0,1,1,0,0.135
28,0,0,4,9,-1,1,-1,0,0.14
29,0,-2,0,1,-1,-3,-1,-1,0.145
30,0,-1,-6,-15,-3,-1,0,-2,0.15
31,1,-1,3,10,3,1,1,1,0.155
32,0,-2,-7,-8,-1,-1,0,2,0.16
33,-2,-1,-1,-3,-3,-1,-4,-1,0.165
34,-2,-1,-6,-1,-3,-2,-2,-2,0.17
35,1,-1,1,-3,-1,-1,0,-1,0.175
36,1,0,2,3,2,-1,0,-2,0.18
37,0,0,1,3,-1,-2,0,-1,0.185
38,-1,0,-4,-7,-3,0,-1,-1,0.19
