slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
152,-1,-5,1,-1,-2,-1,-1,0,0.76
153,1,1,-2,0,3,0,0,0,0.765
154,1,8,1,1,2,1,0,0,0.77
155,-2,-6,2,-2,-3,-1,-2,-1,0.775
156,-1,-3,-8,-1,-3,-3,-2,-1,0.78
157,-1,0,0,-2,-2,0,-1,0,0.785
158,-1,-8,-1,-4,1,0,0,0,0.79
159,-1,8,0,3,0,-1,-2,-2,0.795
160,-2,-1,0,-1,1,1,0,0,0.8
161,-1,0,1,-6,-4,-1,0,-1,0.805
162,0,5,2,8,11,-1,-1,-1,0.81
163,-1,-4,-1,-3,-8,-4,-1,0,0.815
164,1,-3,3,3,7,0,0,-2,0.82
165,0,3,-3,-3,5,2,1,0,0.825
166,-1,-2,5,2,-1,0,1,0,0.83
167,-3,-4,-3,-4,-10,-2,-2,-1,0.835
168,-3,1,0,-5,-5,-2,-1,-2,0.84
169,1,0,2,5,2,1,0,0,0.845
170,0,-2,-2,-2,-2,-2,-1,0,0.85
171,0,0,-3,0,3,-2,-2,0,0.855
172,0,0,-3,-3,-1,-1,-1,0,0.86
173,-1,-1,1,0,-2,-3,1,-1,0.865
174,-2,-2,0,-1,-2,-1,-2,-2,0.87
175,-1,4,-1,-4,-1,-1,0,-2,0.875
176,0,-19,-3,0,1,0,-1,0,0.88
177,0,-2,0,6,0,-2,0,0,0.885
178,2,5,1,-1,0,-2,-1,-1,0.89
179,-2,-2,-2,-3,1,-1,0,-2,0.895
180,0,6,0,-1,-8,-2,0,-1,0.9
181,0,-3,2,2,7,2,1,0,0.905
182,0,-1,1,-2,-2,1,-2,1,0.91
183,-1,-1,-1,-3,0,-3,-2,-2,0.915
184,0,7,1,-1,-1,2,1,-1,0.92
185,1,-10,-3,1,0,0,0,0,0.925
186,-2,3,-2,-2,-3,-1,0,-1,0.93
187,-2,-4,-2,-2,2,0,-3,-1,0.935
188,-1,1,-1,-8,-6,-3,-3,-1,0.94
189,0,2,-5,1,3,0,0,1,0.945
190,-1,-1,9,18,12,4,1,1,0.95
191,-1,-3,1,1,1,-1,-1,-2,0.955
192,2,4,1,2,4,0,0,-2,0.96
193,-1,0,-1,-8,-7,-2,0,-1,0.965
194,-1,2,-5,-10,-8,-4,0,-2,0.97
195,-2,-17,-6,-4,-7,-2,-2,-2,0.975
196,-1,0,1,3,8,3,0,2,0.98
197,-1,-1,0,-2,-7,-1,-1,0,0.985
198,0,-3,-3,-1,0,0,-1,0,0.99
199,-1,5,1,-2,-4,-3,-1,-4,0.995
200,1,0,-2,-1,-1,-1,0,-2,1
201,-1,-2,-2,0,-2,-1,-2,-1,1.005
202,0,-1,0,-3,-3,-1,0,0,1.01
203,-1,-2,-4,4,0,0,-1,-2,1.015
204,-1,-2,-2,-6,-5,-3,0,-1,1.02
205,-2,4,0,10,10,3,1,-1,1.025
206,0,-1,-2,-6,-4,-1,-1,-1,1.03
207,0,-1,0,0,6,-1,-2,-1,1.035
208,-1,0,-1,2,-1,1,0,0,1.04
209,-1,1,0,-16,-15,-6,-2,-1,1.045
210,-1,-2,-1,12,16,7,1,-1,1.05
211,1,1,-1,1,4,1,2,0,1.055
212,-2,-2,-3,4,-3,-2,0,-1,1.06
213,0,0,0,-3,0,1,-2,-1,1.065
214,0,-3,-4,-9,-9,-3,-1,0,1.07
215,0,1,-1,0,-1,-3,-1,0,1.075
216,-1,-1,1,1,-2,-3,-1,-2,1.08
217,0,6,2,2,-2,1,0,0,1.085
218,-3,-18,-7,3,5,0,2,-1,1.09
219,-1,0,-2,0,-6,-3,-1,-1,1.095
220,-1,-3,-1,0,1,0,-1,-2,1.1
221,-1,3,0,0,-4,-2,0,-1,1.105
222,-1,3,0,5,11,3,1,0,1.11
223,-2,-2,-2,-9,-9,-2,-2,-2,1.115
224,-2,-2,-1,1,1,0,-1,-1,1.12
225,0,-2,2,3,3,0,1,1,1.125
226,-2,-1,-2,-6,-5,0,-1,0,1.13
227,-1,3,-2,-7,-6,-2,-3,-1,1.135
228,-1,-1,2,7,8,0,-1,-1,1.14
229,0,2,-1,5,7,2,1,-2,1.145
230,-1,-5,-2,-5,-8,-2,0,1,1.15
231,-1,0,-2,-3,-4,-4,-4,-2,1.155
232,-2,-2,-2,1,7,3,0,-2,1.16
233,0,-3,-1,-2,-4,-1,1,2,1.165
234,1,3,2,-5,-4,0,1,-1,1.17
235,-1,5,0,-1,0,0,-2,-1,1.175
236,-1,-4,2,-3,-7,-2,0,-1,1.18
237,0,-4,-3,3,2,0,-1,-1,1.185
238,-1,2,-1,3,8,3,1,0,1.19
239,-2,-3,0,1,-2,0,-2,-1,1.195
240,0,4,-1,-4,-2,-1,0,-1,1.2
241,0,-1,-2,-1,1,0,-1,-1,1.205
242,0,1,-1,-4,-8,-3,-2,0,1.21
243,-3,-1,2,-1,1,0,-1,-1,1.215
244,0,-2,-2,-1,-7,-4,-1,0,1.22
245,1,-1,1,-1,0,0,0,-1,1.225
246,0,2,-5,2,-2,-2,0,-2,1.23
247,-3,-7,-4,-2,1,0,0,-1,1.235
248,-2,-2,-2,-4,-1,-2,-3,0,1.24
249,0,-2,2,2,1,1,-1,0,1.245
250,2,6,0,-1,-2,0,0,0,1.25
251,-1,-3,-4,-5,-4,-2,-1,-1,1.255
252,-1,-1,0,-5,-16,-6,-2,-3,1.26
253,-1,-1,3,19,28,5,2,0,1.265
254,0,-2,0,-2,-1,3,-1,1,1.27
255,0,4,1,7,11,3,2,0,1.275
256,0,0,-5,-6,-3,-4,0,0,1.28
257,-5,-13,-9,-7,-9,-3,-2,-2,1.285
258,-1,2,1,-1,-3,-2,-1,-1,1.29
259,-1,1,1,-2,-7,-2,-2,0,1.295
260,-1,-1,4,-2,2,1,-1,1,1.3
261,0,8,-1,-3,-5,-1,1,0,1.305
262,-1,-2,0,2,2,1,-1,-1,1.31
263,0,-4,-3,-9,-7,-2,-2,-3,1.315
264,-1,-3,-1,6,7,1,0,-1,1.32
265,1,-2,1,-1,-5,-1,-1,1,1.325
266,0,-1,3,0,1,-1,-1,-1,1.33
267,-1,-1,-2,-2,-1,-1,-1,-1,1.335
268,-2,-2,-3,-4,2,3,-1,0,1.34
269,-1,-2,3,4,-1,-2,-1,-1,1.345
270,-2,2,2,0,0,-3,-1,-2,1.35
271,-1,-3,-1,1,1,-2,-2,-1,1.355
272,-1,0,-6,-6,-3,0,-2,-1,1.36
273,-2,1,2,-1,-2,-3,-1,2,1.365
274,-2,-4,0,1,-1,-2,0,0,1.37
275,-1,4,-6,-3,-3,-1,-1,0,1.375
276,0,-2,-7,-13,-9,1,0,-1,1.38
277,1,4,5,15,10,3,0,0,1.385
278,1,4,5,-1,-1,1,-1,1,1.39
279,-3,-17,-9,2,2,-1,-3,-2,1.395
280,-1,1,-2,-3,-3,-4,0,0,1.4
281,-1,-3,-5,-14,-6,-1,-1,-1,1.405
282,-2,0,-1,-2,-4,0,0,-1,1.41
283,1,2,1,-5,-8,-4,0,-2,1.415
284,-2,-1,3,4,11,2,-1,1,1.42
285,-1,-1,-3,-1,-2,0,-3,1,1.425
286,-2,0,0,2,2,-2,0,1,1.43
287,-1,-2,-1,-4,-4,-1,-2,0,1.435
288,1,-3,0,0,-1,-2,-1,-2,1.44
289,0,1,2,-1,-1,-1,0,-1,1.445
290,0,-4,-2,0,0,0,-1,-1,1.45
291,-3,-3,0,-3,-2,-2,-2,-3,1.455
292,-1,0,2,7,4,0,0,-2,1.46
293,-2,1,-2,-4,-2,0,0,-1,1.465
294,0,0,-3,-4,0,0,1,-1,1.47
295,0,-1,0,2,1,-2,0,-1,1.475
296,0,1,0,3,-1,-2,-1,-1,1.48
297,0,-1,-2,-4,-3,-1,-1,-1,1.485
298,-1,3,0,-7,-2,-2,-1,1,1.49
299,0,-6,-3,-8,-11,-3,0,1,1.495
300,0,1,9,18,24,7,1,-1,1.5
301,-1,2,-2,-2,-2,-1,-1,0,1.505
302,1,-2,-2,-13,-2,-1,1,1,1.51
303,-1,6,4,9,0,-1,-1,-1,1.515
304,-2,-3,-3,-6,-11,-4,-1,-3,1.52
305,0,-2,-1,1,2,1,-1,1,1.525
306,1,-2,2,-5,-7,-2,-2,-1,1.53
307,0,1,-5,0,6,1,-1,-2,1.535
308,-4,-3,-6,-10,-7,-4,-1,0,1.54
309,0,0,1,3,0,1,1,-2,1.545
310,-1,-3,-1,-1,-1,-2,-1,-1,1.55
311,-2,-3,-1,-4,-2,1,-1,-1,1.555
312,0,-1,-4,4,-3,-1,-1,-1,1.56
313,-1,-1,0,-4,-4,0,0,0,1.565
314,0,-1,-1,7,2,0,0,-1,1.57
315,-2,6,2,-2,-3,-2,-1,-2,1.575
316,-3,-14,-4,-4,2,0,-1,0,1.58
317,-1,-1,-1,-4,-4,-2,0,-1,1.585
318,0,0,1,9,-2,-2,0,-1,1.59
319,-1,-1,-5,-7,4,-1,-4,-3,1.595
320,0,2,4,12,-11,-2,-1,0,1.6
321,1,-1,-3,-7,0,-1,0,-1,1.605
322,1,-3,-4,4,2,-1,0,-1,1.61
323,1,1,1,1,4,0,2,1,1.615
324,-1,2,-2,-6,-4,-2,-1,0,1.62
325,-1,-5,-3,-2,0,-1,0,-2,1.625
326,-2,2,-1,-3,-6,-2,-1,-2,1.63
327,-2,-2,0,-1,3,0,-1,-2,1.635
328,-1,-1,-6,-3,1,-1,0,0,1.64
329,-2,0,2,2,-3,-3,1,0,1.645
330,-1,1,-2,0,1,1,-1,-2,1.65
331,-1,-7,-2,-4,-2,0,-1,-1,1.655
332,1,4,2,10,3,-1,-1,-2,1.66
333,-1,-1,1,-7,-4,-2,-2,0,1.665
334,0,-1,-3,-2,2,1,-1,0,1.67
335,-1,-3,0,5,-7,-3,-2,-1,1.675
336,0,2,0,2,1,3,0,-2,1.68
337,0,6,1,3,3,-1,1,0,1.685
338,-1,-4,-2,3,1,0,-2,0,1.69
339,-2,-3,-4,-2,2,-4,1,0,1.695
340,1,1,-1,-13,-10,-4,-1,-2,1.7
341,-1,-1,-1,3,10,3,-2,-1,1.705
342,-1,1,0,-2,-10,-2,-1,-1,1.71
343,-2,0,-2,-3,-4,0,-3,0,1.715
344,-2,0,3,5,2,-1,-2,1,1.72
345,-1,-4,-1,-2,-4,-2,-2,-2,1.725
346,-2,7,-3,-2,1,-3,-2,-2,1.73
347,-1,-3,-1,-6,-6,-2,-2,-1,1.735
348,-1,-1,-1,2,1,0,-1,-1,1.74
349,0,-3,0,-2,-2,-1,-1,-1,1.745
350,-1,-6,0,0,-1,-1,-2,-1,1.75
351,-1,-1,0,3,1,-2,0,0,1.755
352,-1,0,-2,-9,0,-1,0,-1,1.76
353,-2,-2,-2,-2,-6,-3,-2,-2,1.765
354,0,6,2,13,12,2,0,-2,1.77
355,0,-12,0,-1,0,0,1,-1,1.775
356,0,-1,-3,1,-1,0,-1,0,1.78
357,-1,-2,-4,-10,-7,-1,0,-1,1.785
358,-1,-3,0,-3,3,-3,-2,0,1.79
359,0,6,1,4,-3,-1,-1,-1,1.795
360,1,-1,-1,-2,8,0,1,-1,1.8
361,-1,-1,-2,1,-1,-2,0,1,1.805
362,-2,-1,-3,-10,-7,-4,-2,-2,1.81
363,-2,0,-1,10,7,0,-1,-2,1.815
364,-1,-1,-1,-6,-7,-3,-2,-1,1.82
365,0,1,-2,2,3,1,-1,1,1.825
366,-1,-6,-4,-3,-1,-1,-2,-2,1.83
367,-2,0,-4,-7,-8,-4,-3,0,1.835
368,-1,0,2,6,3,1,0,-1,1.84
369,0,0,2,2,4,-1,-1,-2,1.845
370,-3,-5,-2,-3,-4,0,-1,-1,1.85
371,-2,-1,1,-2,0,-2,-1,-2,1.855
372,0,4,-2,-4,-4,0,-1,-1,1.86
373,1,-1,-4,-1,1,-1,-1,0,1.865
374,-1,-3,-3,-6,-3,-3,-3,-1,1.87
375,1,-3,-1,4,7,2,0,-2,1.875
376,-2,3,1,3,1,2,-1,1,1.88
377,-3,-16,-5,-2,-4,0,-2,1,1.885
378,-1,-2,-3,-14,-4,-2,-1,-1,1.89
379,-1,3,1,10,2,-1,-1,0,1.895
380,1,-3,-2,-1,-3,0,1,0,1.9
381,-2,2,2,2,-2,-2,-1,-2,1.905
382,-1,0,1,0,-3,-1,-2,0,1.91
383,-1,-2,-4,-6,-4,-3,0,-2,1.915
384,1,2,5,0,3,2,1,0,1.92
385,1,0,-8,0,-2,-4,-2,0,1.925
386,-1,-4,2,4,2,0,-2,-2,1.93
387,1,4,0,-1,-3,-1,-1,0,1.935
388,-1,-5,-1,-11,-11,-4,0,-1,1.94
389,1,3,-1,12,16,6,1,1,1.945
390,0,0,-3,0,-1,0,-3,-1,1.95
391,-1,-2,-1,-4,-1,0,-2,-2,1.955
392,0,1,0,1,1,-2,1,-1,1.96
393,-1,1,1,-5,-10,-3,-1,-1,1.965
394,-1,-2,-3,0,0,-2,0,-3,1.97
395,1,2,-1,-1,0,0,0,-1,1.975
396,0,-3,-5,-1,-1,-2,-3,-1,1.98
397,-1,1,3,5,-6,-1,0,-1,1.985
398,-2,0,0,5,1,1,1,-2,1.99
399,-1,-7,-2,-6,-2,-1,-2,0,1.995
400,0,5,-3,-9,0,-1,-1,-1,2
401,0,3,4,9,0,-1,-1,0,2.005
402,-2,2,-2,-6,-6,-4,0,0,2.01
403,-3,-14,-6,3,1,-1,0,-1,2.015
404,-1,-3,0,3,5,0,-1,0,2.02
405,-2,-1,1,-2,0,-1,0,-1,2.025
406,-1,-1,1,-1,-4,-3,-1,-1,2.03
407,0,2,-5,-8,-10,-3,-1,0,2.035
408,0,1,5,4,9,1,-1,0,2.04
409,0,-1,-2,-5,-2,0,-1,-1,2.045
410,-1,-3,-3,-3,-5,-4,-3,-3,2.05
411,0,4,3,4,5,1,1,0,2.055
412,-3,-4,-1,2,-2,0,-2,-1,2.06
413,1,2,-1,-9,-4,-1,-1,-2,2.065
414,-1,-6,-3,-7,2,0,-1,0,2.07
415,-2,1,1,2,-1,-1,-1,-2,2.075
416,0,0,0,11,0,0,2,0,2.08
417,-2,-2,-1,-3,-1,-2,-1,-1,2.085
418,-3,-5,-3,0,-2,-2,-2,-2,2.09
419,-1,2,-2,-4,0,-1,-3,0,2.095
420,2,-2,0,-5,-3,0,1,2,2.1
421,-1,-3,-4,-2,-2,-2,-1,-2,2.105
422,0,-1,0,-2,-3,-2,0,-2,2.11
423,1,2,3,0,1,1,-1,0,2.115
424,-1,-1,-2,0,-3,1,-1,1,2.12
425,-1,-2,-4,1,-1,-1,0,-2,2.125
426,-1,-1,1,2,-1,-1,-1,0,2.13
427,0,2,1,-5,-5,-3,0,-2,2.135
428,2,6,0,2,4,2,2,0,2.14
429,-1,-16,-4,-3,-3,-3,-2,-2,2.145
430,-2,-4,-2,-1,-3,-3,-2,-2,2.15
431,1,2,-5,-1,-1,0,-1,0,2.155
432,0,1,4,-2,-5,0,-1,-1,2.16
433,0,6,1,1,6,2,2,1,2.165
434,-3,-4,-4,-2,4,0,-1,-2,2.17
435,-1,-2,2,9,0,0,-1,-2,2.175
436,-1,-1,-2,-13,-3,-2,1,-1,2.18
437,-1,2,3,14,1,0,0,-1,2.185
438,-3,-6,-4,4,2,1,-1,-1,2.19
439,0,4,-1,-10,-6,-1,0,1,2.195
440,-2,-2,-2,1,-2,-4,-2,-1,2.2
441,-1,-1,-1,-2,9,3,0,0,2.205
442,-1,2,-2,-1,-2,-1,-3,-1,2.21
443,0,-2,0,-3,-1,-1,-1,0,2.215
444,0,-1,-1,0,0,-1,0,-2,2.22
445,0,1,-2,-9,-7,-3,-1,0,2.225
446,0,-1,1,3,-1,-2,-3,-1,2.23
447,0,-2,1,1,3,0,0,-1,2.235
448,0,-3,-1,1,-1,-1,0,0,2.24
449,0,2,-3,-3,-1,0,-1,-1,2.245
450,-1,-1,-2,-2,-3,-2,-2,-1,2.25
451,-1,-3,-2,-2,-1,-2,-1,-2,2.255
452,-1,-3,-1,7,2,-2,1,-1,2.26
453,-1,-2,-4,-10,-7,-2,-1,0,2.265
454,-1,1,4,4,0,-1,-1,-2,2.27
455,-1,1,2,-1,5,3,2,1,2.275
456,-2,-3,-2,-2,1,-1,0,-1,2.28
457,1,4,2,-8,-2,-3,0,0,2.285
458,-2,2,0,-3,0,-1,-1,-2,2.29
459,-3,-10,-10,9,2,0,0,-3,2.295
460,0,0,-1,1,7,4,1,2,2.3
461,-1,4,0,0,-5,-2,-1,0,2.305
462,-4,2,-3,-11,-5,-3,-2,-2,2.31
463,0,2,3,0,3,-2,-1,0,2.315
464,1,-3,-1,-2,-4,0,-3,-1,2.32
465,-1,-3,-3,-8,-4,0,-1,-1,2.325
466,-1,2,3,7,4,-1,-1,-1,2.33
467,-2,-2,0,-4,-5,-1,0,0,2.335
468,0,0,-4,5,-2,0,0,1,2.34
469,-2,-1,2,2,0,-1,-1,-2,2.345
470,0,-4,-2,-6,-3,-4,-3,-2,2.35
471,-1,-1,-4,-3,-5,-2,0,-1,2.355
472,1,5,8,1,1,2,-1,1,2.36
473,-2,-3,0,0,3,-1,1,0,2.365
474,-1,-5,-4,-3,-14,-3,-1,-1,2.37
475,0,1,0,2,10,2,0,2,2.375
476,-1,-2,-3,-5,1,-1,0,0,2.38
477,-2,-1,0,2,-5,-1,-1,-2,2.385
478,-3,-3,-3,-1,2,1,0,0,2.39
479,2,2,4,-3,-4,-1,-1,-1,2.395
480,0,0,-1,1,-1,-1,-1,-1,2.4
481,0,-1,1,-3,-2,-1,-2,-1,2.405
482,-2,-2,-7,-17,-4,-3,-2,-1,2.41
483,-2,1,8,15,3,1,0,1,2.415
484,1,1,-1,4,1,1,0,1,2.42
485,-2,-1,0,4,-3,0,0,-2,2.425
486,-1,0,-2,-1,-1,-2,-1,-1,2.43
487,1,-2,-1,-9,1,0,0,0,2.435
488,-1,0,-1,-5,-7,-3,-2,0,2.44
489,-1,1,0,-1,-2,-1,-2,0,2.445
490,0,4,-2,5,6,0,0,-2,2.45
491,-3,-13,-2,-5,-5,-2,0,0,2.455
492,-2,3,-2,0,1,-2,1,-2,2.46
493,-1,-1,-3,-5,-7,-3,-1,-1,2.465
494,-2,-3,-1,1,-2,-1,-2,0,2.47
495,-1,6,0,-2,-2,-2,-1,-1,2.475
496,-2,-3,0,5,3,1,1,-1,2.48
497,-1,-2,0,3,6,1,1,-1,2.485
498,-1,0,1,3,0,-1,-1,-1,2.49
499,-2,-2,-2,-6,-3,-2,0,-1,2.495
500,0,-3,-6,-4,-3,-3,-3,-1,2.5
501,0,1,2,7,5,0,1,-1,2.505
502,-3,-4,-3,2,-3,-2,-2,-3,2.51
503,0,2,1,-1,0,-1,-2,-1,2.515
504,0,-2,-4,-5,-3,-2,-2,0,2.52
505,0,0,2,6,-1,-3,-2,-1,2.525
506,-2,-3,-5,5,0,-1,-2,-2,2.53
507,-1,0,-4,-1,-6,-2,-1,-1,2.535
508,-2,2,2,-4,0,0,-1,1,2.54
509,1,-2,-1,-7,0,2,-1,-2,2.545
510,-2,-4,2,-5,-7,-3,-1,-1,2.55
511,-1,1,-3,4,7,3,0,0,2.555
512,-1,-2,2,1,-2,0,0,-1,2.56
513,-1,-2,-2,0,2,0,0,1,2.565
514,-1,-1,-1,-6,-4,-2,-2,0,2.57
515,0,0,3,1,-2,-1,-2,-1,2.575
516,0,-2,-4,1,0,-1,0,0,2.58
517,-1,7,0,3,3,0,1,1,2.585
518,-1,-12,-1,-5,-3,-1,-2,-2,2.59
519,0,-2,-2,-1,0,1,0,0,2.595
520,1,4,1,1,1,1,1,-1,2.6
521,-1,-1,-2,-7,-6,-4,-1,-1,2.605
522,-1,4,3,3,4,-2,0,-2,2.61
