slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
118,0,-1,1,2,0,0,-1,-1,0.59
119,0,1,0,-2,-5,-3,0,0,0.595
120,-2,0,0,-3,-6,-8,-1,-2,0.6
121,0,-2,-1,-5,-9,-7,-2,-2,0.605
122,1,1,0,0,6,3,0,1,0.61
123,-2,0,-2,0,0,1,-1,-1,0.615
124,1,-2,0,-1,-2,1,-1,1,0.62
125,-2,-1,-1,-3,-12,-7,-2,0,0.625
126,-1,-1,-1,2,16,5,0,0,0.63
127,0,0,0,3,-7,2,1,0,0.635
128,0,0,0,0,5,0,1,0,0.64
129,-1,0,-2,2,-2,-4,0,0,0.645
130,-2,0,-2,-5,-7,-3,-2,-1,0.65
131,2,-1,-1,-2,0,3,-1,0,0.655
132,0,1,-1,2,3,-1,0,0,0.66
133,-1,-2,-2,-2,-5,4,0,-1,0.665
134,-1,-1,-2,1,2,0,-1,-1,0.67
135,-1,-1,0,-1,-3,-2,1,0,0.675
136,-2,0,-1,-1,2,-1,-2,0,0.68
137,0,-1,0,0,-1,-8,-2,0,0.685
138,0,-1,-1,-1,-1,3,0,-1,0.69
139,0,-1,0,-1,2,2,1,0,0.695
140,0,-3,-2,-2,-5,-4,-2,-1,0.7
141,-1,-1,0,0,0,-3,-1,-1,0.705
142,-1,-2,1,-1,-2,1,0,-1,0.71
143,0,0,0,3,4,1,2,0,0.715
144,-2,1,0,0,-3,-2,-1,0,0.72
145,-2,0,-2,-2,1,1,-1,0,0.725
146,0,-1,-2,-3,-11,-5,-2,0,0.73
147,-1,-1,-1,-4,-1,-6,-2,-1,0.735
148,1,0,0,0,-3,7,0,0,0.74
149,0,1,1,6,21,10,1,0,0.745
150,0,0,0,3,-6,0,1,0,0.75
151,-2,-3,-1,-4,-4,-3,0,-1,0.755
152,-2,-2,-2,-4,-8,-13,-5,-3,0.76
153,0,0,0,-3,-2,0,-1,-1,0.765
154,0,1,1,0,3,10,4,0,0.77
155,0,-2,-1,1,-1,0,-2,0,0.775
156,-2,-1,-2,0,1,-1,0,1,0.78
157,-1,-3,-2,-4,-7,-5,-1,-2,0.785
158,-2,1,-1,-1,1,-3,-2,0,0.79
159,0,-1,0,1,0,2,1,-1,0.795
160,1,0,0,0,1,-1,1,0,0.8
161,0,0,-1,-2,-2,-4,0,0,0.805
162,0,-1,-1,0,-1,-2,-2,-2,0.81
163,-2,0,-1,-3,-1,0,-1,-1,0.815
164,0,-1,-2,-1,-2,-6,-2,-4,0.82
165,-1,0,-1,1,-2,2,1,0,0.825
166,-1,-2,-2,-4,-7,2,-2,-1,0.83
167,-1,0,-2,2,10,-2,-3,-1,0.835
168,-1,-1,-1,0,-4,3,1,-1,0.84
169,0,0,0,1,0,-2,0,-2,0.845
170,-1,0,0,-3,-5,-6,-1,0,0.85
171,-1,1,0,-1,-3,1,-2,-1,0.855
172,-1,-2,-1,0,2,3,2,0,0.86
173,-1,-2,-2,2,3,4,0,-1,0.865
174,-1,-2,0,-2,0,-4,-1,0,0.87
175,0,-2,-2,-3,-5,-5,-3,-1,0.875
176,-2,-1,-2,-4,-3,-6,-3,-2,0.88
177,0,-2,-2,-4,-11,-4,-1,-1,0.885
178,1,-1,-2,3,17,4,-2,-1,0.89
179,0,0,-1,-1,-3,-3,0,0,0.895
180,-2,0,0,2,3,11,1,0,0.9
181,-1,-1,0,-2,-4,-4,0,0,0.905
182,-2,-2,-2,-3,-13,-10,-2,-3,0.91
183,0,-1,-1,0,5,0,-1,-2,0.915
184,0,-1,0,0,0,1,1,-1,0.92
185,-1,0,1,1,4,2,-1,0,0.925
186,0,-1,-1,-1,-5,-4,-1,-1,0.93
187,-2,-2,-2,-2,-3,-3,-1,0,0.935
188,0,-2,-1,3,3,4,2,0,0.94
189,0,1,1,2,3,4,0,2,0.945
190,0,-2,0,1,-2,-5,0,0,0.95
