slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,0,-1,-2,-1,-1,0,0,0
1,0,-2,-1,-1,-3,-5,-1,0,0.005
2,-1,-1,-1,-3,-2,-3,-1,-1,0.01
3,-1,-1,-2,-1,-2,-2,-1,-2,0.015
4,0,1,-1,-1,0,0,-1,-1,0.02
5,-1,-2,-1,-2,1,2,1,1,0.025
6,-1,-1,-2,-2,-2,-2,-1,-1,0.03
7,0,-1,-2,-1,-1,-1,0,1,0.035
8,-1,-2,-1,0,1,-1,-2,0,0.04
9,0,0,-1,0,0,1,0,-1,0.045
10,0,-2,0,-1,-1,1,0,-1,0.05
11,-2,-1,-1,-3,-11,-5,-3,-1,0.055
12,-1,-1,-1,-1,9,-4,-3,-2,0.06
13,-1,-1,-2,-3,-14,-7,-3,-2,0.065
14,-1,-2,-1,6,23,18,3,1,0.07
15,-1,1,-1,2,-3,1,2,1,0.075
16,-2,-1,0,-2,-2,-1,1,-1,0.08
17,-1,-1,-2,-2,-4,-5,-2,-2,0.085
18,-2,0,-1,-3,-11,-10,-3,-2,0.09
19,-1,-1,-2,-2,3,0,-2,0,0.095
20,-1,-1,0,1,-4,0,-1,1,0.1
21,-1,-1,-1,0,3,0,1,0,0.105
22,-1,0,0,0,0,4,1,0,0.11
23,-1,1,-1,0,0,2,1,1,0.115
24,-2,0,0,-1,-1,-3,-1,-1,0.12
25,0,-2,-3,-2,-3,-3,-2,-1,0.125
26,0,-2,-1,0,0,-3,-2,-1,0.13
27,0,-2,-1,1,-2,-4,-1,0,0.135
28,0,-1,-1,0,0,10,1,1,0.14
29,-1,0,-2,3,14,5,1,1,0.145
30,0,-1,-1,-1,-6,1,1,-1,0.15
31,-2,-2,-2,-1,-1,-2,-1,-2,0.155
32,-2,-1,-3,-2,-9,-9,-3,0,0.16
33,-1,-2,1,-1,-4,0,-2,0,0.165
34,-1,-2,-1,-1,0,-6,-3,0,0.17
35,-1,0,0,0,0,3,-1,-1,0.175
36,0,-1,-1,-3,1,0,0,-2,0.18
37,0,1,0,-1,-1,0,0,-1,0.185
38,-2,0,0,-1,2,-1,-1,-1,0.19
39,0,-3,0,-1,-2,-3,-1,0,0.195
40,0,0,-1,-1,-1,-2,-2,-2,0.2
41,-1,-2,-1,2,-2,0,-1,-2,0.205
42,0,-1,1,-1,-1,2,-1,-1,0.21
43,-1,0,0,-3,-6,-5,0,-1,0.215
44,-1,-1,-1,-1,10,4,0,0,0.22
45,1,0,0,2,5,7,1,-1,0.225
46,0,0,0,0,-3,0,0,-1,0.23
47,-2,0,-2,0,1,1,-1,-3,0.235
48,0,-1,-1,-3,-8,-7,0,-1,0.24
49,-1,-2,0,-3,-8,-12,-5,-3,0.245
50,-1,-2,-1,0,5,6,0,0,0.25
51,0,0,0,1,2,4,1,0,0.255
52,0,-2,1,1,0,-2,-1,0,0.26
53,0,-1,-1,-2,0,-2,0,0,0.265
54,0,-1,-2,-4,-13,-9,-2,-1,0.27
55,-1,-1,-1,-1,10,-2,-3,-2,0.275
56,0,0,-2,4,1,8,2,0,0.28
57,-1,0,-2,0,2,2,2,2,0.285
