slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,1,-19,1,6,6,5,3,3,0
1,0,1,0,-3,-5,-2,-1,0,0.005
2,-5,-3,-6,-6,-5,-6,-7,-5,0.01
3,-1,0,-3,-2,0,0,0,0,0.015
4,4,11,8,4,3,4,2,3,0.02
5,0,-1,0,5,3,0,2,0,0.025
6,-3,-4,-2,-4,-4,-5,-5,-3,0.03
7,0,1,0,-2,-2,-3,-1,-1,0.035
8,1,3,1,0,3,4,3,1,0.04
9,0,1,-1,1,1,1,1,1,0.045
10,-4,2,0,-5,-5,-3,-4,-4,0.05
11,-3,-15,-6,-1,-1,-1,-2,-3,0.055
12,3,7,1,3,3,3,3,1,0.06
13,0,-3,1,0,-1,-1,0,1,0.065
14,-3,0,-10,-4,-5,-6,-5,-5,0.07
15,-3,-17,1,0,2,0,0,-2,0.075
16,1,5,6,2,2,1,2,3,0.08
17,-2,-1,-3,0,-1,-1,-1,0,0.085
18,-3,-11,-5,-3,-4,-3,-3,-3,0.09
19,2,12,0,1,0,2,0,1,0.095
20,0,-3,-5,0,0,0,2,1,0.1
21,-1,-3,2,-3,-1,-2,-1,-2,0.105
22,-1,-2,-3,-3,-3,-2,0,-2,0.11
23,3,14,-1,-2,0,-2,0,0,0.115
24,-8,-5,-5,-11,-11,-11,-9,-9,0.12
25,-4,-6,-7,-5,-3,-4,-4,-4,0.125
26,3,4,2,7,4,4,5,3,0.13
27,5,4,2,5,4,4,5,3,0.135
28,-5,-4,1,-5,-6,-7,-7,-7,0.14
29,-3,-8,-11,-6,-5,-5,-4,-4,0.145
30,1,1,-1,0,0,0,1,-1,0.15
31,3,6,5,5,6,4,6,3,0.155
32,-4,-10,-7,-6,-6,-6,-6,-4,0.16
33,-1,-4,-2,-6,-5,-3,-4,-4,0.165
34,0,16,4,3,3,3,4,4,0.17
35,1,-14,-3,5,2,3,1,2,0.175
36,-3,-3,-3,-5,-5,-4,-4,-4,0.18
37,-3,-5,-1,-2,-3,-3,-3,-2,0.185
38,2,6,0,-1,3,1,2,2,0.19
39,2,9,4,1,2,2,2,1,0.195
40,-5,-7,-5,-5,-5,-4,-4,-5,0.2
41,-1,0,-4,-1,-1,-1,-2,-3,0.205
42,0,3,7,3,1,0,-1,-1,0.21
43,-2,-15,-6,-1,1,-1,0,0,0.215
44,-2,-1,-7,-1,-2,-3,-4,-1,0.22
45,-2,4,6,0,-4,0,-1,0,0.225
46,-1,1,0,3,-1,0,1,0,0.23
47,2,2,3,0,1,2,0,1,0.235
48,-3,-9,-7,-3,-5,-2,-3,-3,0.24
49,-2,-3,-4,-1,-2,-2,-2,-2,0.245
50,-2,-4,0,-1,-1,1,0,0,0.25
